,entity,country,period_start_date,payment_category,count,amount_reported_cad
4380,Kinross Gold Corporation,Mauritania,1/1/18,Fees,2,761600.0
4381,Kinross Gold Corporation,Mauritania,1/1/18,Royalties,2,22902400.0
4382,Kinross Gold Corporation,Mauritania,1/1/18,Taxes,4,11451200.0
4383,Kinross Gold Corporation,Mauritania,1/1/19,Fees,2,540000.0
4384,Kinross Gold Corporation,Mauritania,1/1/19,Royalties,2,29620000.0
4385,Kinross Gold Corporation,Mauritania,1/1/19,Taxes,4,13860000.0
4386,Kinross Gold Corporation,Netherlands,1/1/16,Taxes,2,538960.0
4387,Kinross Gold Corporation,Netherlands,1/1/17,Taxes,2,1272628.0
4388,Kinross Gold Corporation,Netherlands,1/1/18,Taxes,1,1414400.0
4389,Kinross Gold Corporation,Netherlands,1/1/19,Taxes,1,350000.0
4390,Kinross Gold Corporation,Russia,1/1/16,Fees,4,4123044.0
4391,Kinross Gold Corporation,Russia,1/1/16,Royalties,2,154115612.0
4392,Kinross Gold Corporation,Russia,1/1/16,Taxes,2,344287648.0
4393,Kinross Gold Corporation,Russia,1/1/17,Fees,4,3817884.0
4394,Kinross Gold Corporation,Russia,1/1/17,Royalties,2,126223920.0
4395,Kinross Gold Corporation,Russia,1/1/17,Taxes,2,294912060.0
4396,Kinross Gold Corporation,Russia,1/1/18,Fees,3,1632000.0
4397,Kinross Gold Corporation,Russia,1/1/18,Infrastructure Improvement Payments,2,5440000.0
4398,Kinross Gold Corporation,Russia,1/1/18,Royalties,2,106406400.0
4399,Kinross Gold Corporation,Russia,1/1/18,Taxes,2,193691200.0
4400,Kinross Gold Corporation,Russia,1/1/19,Fees,3,1280000.0
4401,Kinross Gold Corporation,Russia,1/1/19,Royalties,2,89760000.0
4402,Kinross Gold Corporation,Russia,1/1/19,Taxes,2,250120000.0
4403,Kinross Gold Corporation,Switzerland,1/1/18,Taxes,1,421600.0
4404,Kinross Gold Corporation,United States,1/1/16,Fees,10,9350956.0
4405,Kinross Gold Corporation,United States,1/1/16,Taxes,14,99222536.0
4406,Kinross Gold Corporation,United States,1/1/17,Fees,10,10752408.0
4407,Kinross Gold Corporation,United States,1/1/17,Infrastructure Improvement Payments,3,1038880.0
4408,Kinross Gold Corporation,United States,1/1/17,Taxes,14,264550792.0
4409,Kinross Gold Corporation,United States,1/1/18,Fees,9,10526400.0
4410,Kinross Gold Corporation,United States,1/1/18,Infrastructure Improvement Payments,2,816000.0
4411,Kinross Gold Corporation,United States,1/1/18,Taxes,12,144064800.0
4412,Kinross Gold Corporation,United States,1/1/19,Fees,9,9300000.0
4413,Kinross Gold Corporation,United States,1/1/19,Infrastructure Improvement Payments,2,640000.0
4414,Kinross Gold Corporation,United States,1/1/19,Taxes,13,81220000.0
4415,Kirkland Lake Gold Ltd.,Australia,1/1/16,Taxes,7,8066400.0
4416,Kirkland Lake Gold Ltd.,Australia,1/1/17,Taxes,4,64137600.0
4417,Kirkland Lake Gold Ltd.,Australia,1/1/18,Fees,2,1899100.0
4418,Kirkland Lake Gold Ltd.,Australia,1/1/19,Fees,2,857340.0
4419,Kirkland Lake Gold Ltd.,Canada,1/1/16,Fees,3,18714048.0
4420,Kirkland Lake Gold Ltd.,Canada,1/1/16,Taxes,8,18740936.0
4421,Kirkland Lake Gold Ltd.,Canada,1/1/17,Fees,3,16373952.0
4422,Kirkland Lake Gold Ltd.,Canada,1/1/17,Royalties,5,2213376.0
4423,Kirkland Lake Gold Ltd.,Canada,1/1/17,Taxes,9,30408768.0
4424,Kirkland Lake Gold Ltd.,Canada,1/1/18,Fees,5,20238980.0
4425,Kirkland Lake Gold Ltd.,Canada,1/1/18,Royalties,6,5751560.0
4426,Kirkland Lake Gold Ltd.,Canada,1/1/18,Taxes,10,20076200.0
4427,Kirkland Lake Gold Ltd.,Canada,1/1/19,Fees,9,37800900.0
4428,Kirkland Lake Gold Ltd.,Canada,1/1/19,Royalties,4,6105300.0
4429,Kirkland Lake Gold Ltd.,Canada,1/1/19,Taxes,6,112649280.0
4430,Kiwetinohk Resources Corp.,Canada,1/1/19,Bonuses,2,6279118.0
4431,Kiwetinohk Resources Corp.,Canada,1/1/19,Royalties,3,2238206.0
4432,Kiwetinohk Resources Corp.,Canada,1/1/19,Taxes,2,810126.0
4433,Klondex Mines Unlimited Liability Company,United States,1/1/16,Fees,5,1800000.0
4434,Klondex Mines Unlimited Liability Company,United States,1/1/16,Taxes,4,6180000.0
4435,Klondex Mines Unlimited Liability Company,United States,1/1/17,Fees,6,2080000.0
4436,Klondex Mines Unlimited Liability Company,United States,1/1/17,Taxes,8,2180000.0
4437,Klondex Mines Unlimited Liability Company,United States,1/1/18,Fees,6,463112.71
4438,Klondex Mines Unlimited Liability Company,United States,1/1/18,Taxes,7,9227806.64
4439,Knelsen Sand & Gravel Ltd,Canada,1/1/16,Fees,2,181512.0
4440,Knelsen Sand & Gravel Ltd,Canada,1/1/16,Royalties,1,446209.0
4441,Knelsen Sand & Gravel Ltd,Canada,1/1/16,Taxes,2,250930.0
4442,Knelsen Sand & Gravel Ltd,Canada,1/1/17,Fees,2,223899.0
4443,Knelsen Sand & Gravel Ltd,Canada,1/1/17,Royalties,1,136073.16
4444,Knelsen Sand & Gravel Ltd,Canada,1/1/17,Taxes,2,264137.29000000004
4445,Knelsen Sand & Gravel Ltd,Canada,1/1/18,Fees,3,389055.0
4446,Knelsen Sand & Gravel Ltd,Canada,1/1/18,Royalties,1,626440.0
4447,Knelsen Sand & Gravel Ltd,Canada,1/1/18,Taxes,3,291809.0
4448,Knelsen Sand & Gravel Ltd,Canada,1/1/19,Fees,3,588316.1799999999
4449,Knelsen Sand & Gravel Ltd,Canada,1/1/19,Royalties,1,920839.22
4450,Knelsen Sand & Gravel Ltd,Canada,1/1/19,Taxes,3,149789.15
4451,Kolibri Global Energy Inc.,United States,1/1/16,Bonuses,2,29726.34
4452,Kolibri Global Energy Inc.,United States,1/1/16,Fees,4,10304.92
4453,Kolibri Global Energy Inc.,United States,1/1/16,Taxes,3,475783.1
4454,Kolibri Global Energy Inc.,United States,1/1/17,Bonuses,2,79643.14
4455,Kolibri Global Energy Inc.,United States,1/1/17,Fees,3,976.54
4456,Kolibri Global Energy Inc.,United States,1/1/17,Taxes,10,890153.94
4457,Kolibri Global Energy Inc.,United States,1/1/18,Bonuses,2,92654.08
4458,Kolibri Global Energy Inc.,United States,1/1/18,Fees,4,1411.68
4459,Kolibri Global Energy Inc.,United States,1/1/18,Taxes,7,4138841.76
4460,Kolibri Global Energy Inc.,United States,1/1/19,Bonuses,2,271872.81
4461,Kolibri Global Energy Inc.,United States,1/1/19,Fees,5,885.8
4462,Kolibri Global Energy Inc.,United States,1/1/19,Taxes,7,3504684.2399999998
4463,Kootenay Silver Inc.,Mexico,1/1/16,Fees,8,201000.0
4464,Kootenay Silver Inc.,Mexico,1/1/17,Taxes,13,189600.0
4465,Kore Mining Ltd,United States,1/1/19,Fees,4,1164679.0
4466,Kuya Silver Corporation,Peru,8/1/18,Fees,5,165103.52
4467,Labrador Iron Ore Royalty Corporation,Canada,1/1/16,Taxes,4,47939238.0
4468,Labrador Iron Ore Royalty Corporation,Canada,1/1/17,Taxes,4,69704211.0
4469,Labrador Iron Ore Royalty Corporation,Canada,1/1/18,Taxes,3,56275994.99
4470,Labrador Iron Ore Royalty Corporation,Canada,1/1/19,Taxes,3,77437011.43
4471,Lafarge Canada Inc.,Canada,1/1/16,Fees,16,12662000.0
4472,Lafarge Canada Inc.,Canada,1/1/16,Infrastructure Improvement Payments,1,740000.0
4473,Lafarge Canada Inc.,Canada,1/1/16,Royalties,5,3390000.0
4474,Lafarge Canada Inc.,Canada,1/1/16,Taxes,25,132840000.0
4475,Lafarge Canada Inc.,Canada,1/1/17,Fees,15,14666000.0
4476,Lafarge Canada Inc.,Canada,1/1/17,Royalties,4,9132000.0
4477,Lafarge Canada Inc.,Canada,1/1/17,Taxes,19,15111000.0
4478,Lafarge Canada Inc.,Canada,1/1/18,Fees,17,16106000.0
4479,Lafarge Canada Inc.,Canada,1/1/18,Infrastructure Improvement Payments,2,841000.0
4480,Lafarge Canada Inc.,Canada,1/1/18,Royalties,5,11374000.0
4481,Lafarge Canada Inc.,Canada,1/1/18,Taxes,24,14544000.0
4482,Lafarge Canada Inc.,Canada,1/1/19,Fees,11,16528000.0
4483,Lafarge Canada Inc.,Canada,1/1/19,Infrastructure Improvement Payments,3,955000.0
4484,Lafarge Canada Inc.,Canada,1/1/19,Royalties,6,9994000.0
4485,Lafarge Canada Inc.,Canada,1/1/19,Taxes,24,43595000.0
4486,Lara Exploration Ltd.,Brazil,1/1/16,Fees,10,104205.0
4487,Lara Exploration Ltd.,Brazil,1/1/17,Fees,13,144706.0
4488,Lara Exploration Ltd.,Brazil,1/1/18,Fees,10,111605.0
4489,Lara Exploration Ltd.,Peru,1/1/16,Fees,21,240249.0
4490,Lara Exploration Ltd.,Peru,1/1/17,Fees,19,155364.0
4491,Lara Exploration Ltd.,Peru,1/1/18,Fees,8,282960.0
4492,Laramide Resources Ltd.,Australia,1/1/16,Fees,6,217518.0
4493,Laramide Resources Ltd.,Australia,1/1/17,Fees,8,251712.0
4494,Laramide Resources Ltd.,Australia,1/1/18,Fees,8,354514.06
4495,Laramide Resources Ltd.,Australia,1/1/19,Fees,6,179912.0
4496,Laramide Resources Ltd.,United States,1/1/18,Fees,6,157099.14
4497,Laramide Resources Ltd.,United States,1/1/19,Fees,6,171200.0
4498,Largo Resources Ltd.,Brazil,1/1/16,Royalties,2,1220000.0
4499,Largo Resources Ltd.,Brazil,1/1/17,Royalties,2,2480000.0
4500,Largo Resources Ltd.,Brazil,1/1/18,Infrastructure Improvement Payments,2,6160000.0
4501,Largo Resources Ltd.,Brazil,1/1/18,Royalties,2,1500000.0
4502,Largo Resources Ltd.,Brazil,1/1/18,Taxes,2,35720000.0
4503,Largo Resources Ltd.,Brazil,1/1/19,Infrastructure Improvement Payments,2,480000.0
4504,Largo Resources Ltd.,Brazil,1/1/19,Royalties,2,1560000.0
4505,Largo Resources Ltd.,Brazil,1/1/19,Taxes,2,5970000.0
4506,Leadfx Inc.,Australia,1/1/17,Fees,2,493468.0
4507,Leadfx Inc.,Australia,1/1/18,Fees,2,598400.0
4508,Leadfx Inc.,Australia,1/31/16,Fees,2,420000.0
4509,Leadfx Inc.,United States,1/31/16,Fees,2,340000.0
4510,Leagold Mining Corporation,Brazil,1/1/18,Fees,7,271336.32
4511,Leagold Mining Corporation,Brazil,1/1/18,Infrastructure Improvement Payments,2,250691.52
4512,Leagold Mining Corporation,Brazil,1/1/18,Royalties,4,5814764.32
4513,Leagold Mining Corporation,Brazil,1/1/18,Taxes,6,9306626.36
4514,Leagold Mining Corporation,Brazil,1/1/19,Fees,5,670148.8
4515,Leagold Mining Corporation,Brazil,1/1/19,Infrastructure Improvement Payments,2,15355.7
4516,Leagold Mining Corporation,Brazil,1/1/19,Royalties,6,9161592.78
4517,Leagold Mining Corporation,Brazil,1/1/19,Taxes,9,6167868.54
4518,Leagold Mining Corporation,Canada,1/1/18,Taxes,2,3682126.56
4519,Leagold Mining Corporation,Mexico,1/1/17,Bonuses,2,73111.18
4520,Leagold Mining Corporation,Mexico,1/1/17,Fees,11,1749375.23
4521,Leagold Mining Corporation,Mexico,1/1/17,Infrastructure Improvement Payments,2,99161.1
4522,Leagold Mining Corporation,Mexico,1/1/17,Royalties,2,177336.82
4523,Leagold Mining Corporation,Mexico,1/1/17,Taxes,3,6578521.9
4524,Leagold Mining Corporation,Mexico,1/1/18,Fees,8,1026835.3600000001
4525,Leagold Mining Corporation,Mexico,1/1/18,Infrastructure Improvement Payments,3,108462.72
4526,Leagold Mining Corporation,Mexico,1/1/18,Royalties,3,4242976.96
4527,Leagold Mining Corporation,Mexico,1/1/18,Taxes,2,7804980.16
4528,Leagold Mining Corporation,Mexico,1/1/19,Fees,9,4314186.56
4529,Leagold Mining Corporation,Mexico,1/1/19,Infrastructure Improvement Payments,3,60009.98
4530,Leagold Mining Corporation,Mexico,1/1/19,Royalties,3,3902760.63
4531,Leagold Mining Corporation,Mexico,1/1/19,Taxes,3,12970335.56
4532,Leagold Mining Corporation,Switzerland,1/1/17,Taxes,2,746079.46
4533,Leagold Mining Corporation,Switzerland,1/1/18,Taxes,2,308660.16
4534,Lehigh Hanson Materials Limited,Canada,1/1/16,Fees,4,53016.56
4535,Lehigh Hanson Materials Limited,Canada,1/1/16,Royalties,1,66765.84
4536,Lehigh Hanson Materials Limited,Canada,1/1/16,Taxes,24,5674827.69
4537,Lehigh Hanson Materials Limited,Canada,1/1/17,Fees,19,343069.06
4538,Lehigh Hanson Materials Limited,Canada,1/1/17,Infrastructure Improvement Payments,2,792265.0
4539,Lehigh Hanson Materials Limited,Canada,1/1/17,Royalties,1,66765.84
4540,Lehigh Hanson Materials Limited,Canada,1/1/17,Taxes,34,14651078.379999999
4541,Lehigh Hanson Materials Limited,Canada,1/1/18,Fees,15,77425.05
4542,Lehigh Hanson Materials Limited,Canada,1/1/18,Infrastructure Improvement Payments,3,5744047.96
4543,Lehigh Hanson Materials Limited,Canada,1/1/18,Royalties,1,45343.0
4544,Lehigh Hanson Materials Limited,Canada,1/1/18,Taxes,37,15348671.86
4545,Les Tourbières Berger Ltée,Canada,1/1/16,Fees,1,63000.0
4546,Les Tourbières Berger Ltée,Canada,1/1/16,Royalties,1,198000.0
4547,Les Tourbières Berger Ltée,Canada,1/1/16,Taxes,2,2643000.0
4548,Les Tourbières Berger Ltée,Canada,1/1/17,Fees,2,154000.0
4549,Les Tourbières Berger Ltée,Canada,1/1/17,Royalties,1,173000.0
4550,Les Tourbières Berger Ltée,Canada,1/1/17,Taxes,2,3333000.0
4551,Les Tourbières Berger Ltée,Canada,1/1/18,Fees,2,155000.0
4552,Les Tourbières Berger Ltée,Canada,1/1/18,Royalties,1,163000.0
4553,Les Tourbières Berger Ltée,Canada,1/1/18,Taxes,2,2433000.0
4554,Les Tourbières Berger Ltée,Canada,1/1/19,Fees,2,0.0
4555,Les Tourbières Berger Ltée,Canada,1/1/19,Royalties,1,0.0
4556,Les Tourbières Berger Ltée,Canada,1/1/19,Taxes,2,0.0
4557,Leucrotta Exploration Inc.,Canada,1/1/16,Fees,4,1400000.0
4558,Leucrotta Exploration Inc.,Canada,1/1/16,Royalties,3,1480000.0
4559,Leucrotta Exploration Inc.,Canada,1/1/17,Fees,4,8906000.0
4560,Leucrotta Exploration Inc.,Canada,1/1/17,Royalties,3,4126000.0
4561,Leucrotta Exploration Inc.,Canada,1/1/18,Fees,3,5422000.0
4562,Leucrotta Exploration Inc.,Canada,1/1/18,Royalties,3,1886000.0
4563,Leucrotta Exploration Inc.,Canada,1/1/18,Taxes,3,318000.0
4564,Leucrotta Exploration Inc.,Canada,1/1/19,Fees,2,3418000.0
4565,Leucrotta Exploration Inc.,Canada,1/1/19,Taxes,2,320000.0
4566,Levon Resources Ltd.,Mexico,4/1/16,Fees,2,568000.0
4567,Levon Resources Ltd.,Mexico,4/1/17,Fees,2,670000.0
4568,Levon Resources Ltd.,Mexico,4/1/18,Fees,2,820000.0
4569,Liberty Gold Corp.,Turkey,1/1/16,Fees,2,700648.0
4570,Liberty Gold Corp.,Turkey,1/1/17,Fees,3,1324572.0
4571,Liberty Gold Corp.,Turkey,1/1/18,Fees,2,652800.0
4572,Liberty Gold Corp.,Turkey,1/1/19,Fees,2,571560.0
4573,Liberty Gold Corp.,United States,1/1/16,Fees,13,1131816.0
4574,Liberty Gold Corp.,United States,1/1/17,Fees,14,1090824.0
4575,Liberty Gold Corp.,United States,1/1/18,Fees,12,1006400.0
4576,Liberty Gold Corp.,United States,1/1/19,Fees,11,974250.0
4577,Lightstream Resources Ltd.,Canada,1/1/16,Fees,29,27630246.0
4578,Lightstream Resources Ltd.,Canada,1/1/16,Royalties,19,27853373.0
4579,Lightstream Resources Ltd.,Canada,1/1/16,Taxes,35,18600372.0
4580,Lithium Americas Corp.,United States,1/1/17,Fees,2,1072643.6
4581,Lithium Americas Corp.,United States,1/1/18,Fees,2,1422943.52
4582,Lithium Americas Corp.,United States,1/1/19,Fees,2,1804721.7
4583,Lithium Americas Corp.,United States,10/1/15,Fees,2,1088080.0
4584,Lithium Chile Inc.,Chile,1/1/17,Bonuses,2,695434.0
4585,Lithium Chile Inc.,Chile,1/1/17,Taxes,2,120878.0
4586,Lithium Chile Inc.,Chile,1/1/18,Taxes,2,472988.0
4587,Lithium Chile Inc.,Chile,1/1/19,Fees,2,327870.0
4588,Lithium Chile Inc.,Chile,1/1/19,Taxes,2,486110.0
4589,Loncor Resources Inc.,Congo  Democratic Republic Of The,1/1/16,Fees,2,373719.28
4590,Loncor Resources Inc.,Congo  Democratic Republic Of The,1/1/17,Fees,2,518505.0
4591,Loncor Resources Inc.,Congo  Democratic Republic Of The,1/1/18,Fees,2,359040.0
4592,Loncor Resources Inc.,Congo  Democratic Republic Of The,1/1/18,Taxes,3,529012.8
4593,Loncor Resources Inc.,Congo  Democratic Republic Of The,1/1/19,Fees,2,54558.0
4594,Loncor Resources Inc.,Congo  Democratic Republic Of The,1/1/19,Taxes,7,770174.53
4595,Long Run Exploration Ltd.,Canada,1/1/16,Bonuses,2,600000.0
4596,Long Run Exploration Ltd.,Canada,1/1/16,Fees,9,13300000.0
4597,Long Run Exploration Ltd.,Canada,1/1/16,Royalties,2,16180000.0
4598,Long Run Exploration Ltd.,Canada,1/1/16,Taxes,23,24360000.0
4599,Long Run Exploration Ltd.,Canada,1/1/17,Bonuses,3,10560000.0
4600,Long Run Exploration Ltd.,Canada,1/1/17,Fees,10,15440000.0
4601,Long Run Exploration Ltd.,Canada,1/1/17,Royalties,3,16660000.0
4602,Long Run Exploration Ltd.,Canada,1/1/17,Taxes,20,21260000.0
4603,Long Run Exploration Ltd.,Canada,1/1/18,Bonuses,2,12560000.0
4604,Long Run Exploration Ltd.,Canada,1/1/18,Fees,11,14560000.0
4605,Long Run Exploration Ltd.,Canada,1/1/18,Royalties,3,22900000.0
4606,Long Run Exploration Ltd.,Canada,1/1/18,Taxes,21,22900000.0
4607,Long Run Exploration Ltd.,Canada,1/1/19,Bonuses,2,200000.0
4608,Long Run Exploration Ltd.,Canada,1/1/19,Fees,5,11580000.0
4609,Long Run Exploration Ltd.,Canada,1/1/19,Royalties,3,11160000.0
4610,Long Run Exploration Ltd.,Canada,1/1/19,Taxes,5,1000000.0
4611,Longshore Resources Ltd.,Canada,1/1/16,Fees,2,4000000.0
4612,Longshore Resources Ltd.,Canada,1/1/16,Royalties,2,1200000.0
4613,Longshore Resources Ltd.,Canada,1/1/17,Fees,5,4100000.0
4614,Longshore Resources Ltd.,Canada,1/1/17,Royalties,2,5400000.0
4615,Longshore Resources Ltd.,Canada,1/1/17,Taxes,3,1660000.0
4616,Longshore Resources Ltd.,Canada,1/1/18,Fees,2,5109224.0
4617,Longshore Resources Ltd.,Canada,1/1/18,Infrastructure Improvement Payments,2,97040.0
4618,Longshore Resources Ltd.,Canada,1/1/18,Royalties,2,12093106.0
4619,Longshore Resources Ltd.,Canada,1/1/18,Taxes,2,1576696.0
4620,Longshore Resources Ltd.,Canada,1/1/19,Fees,2,3530616.0
4621,Longshore Resources Ltd.,Canada,1/1/19,Infrastructure Improvement Payments,2,439595.22
4622,Longshore Resources Ltd.,Canada,1/1/19,Royalties,2,15820093.26
4623,Longshore Resources Ltd.,Canada,1/1/19,Taxes,2,2041130.0
4624,Los Andes Copper Ltd.,Chile,10/1/18,Fees,2,356864.5
4625,Los Andes Copper Ltd.,Chile,10/1/19,Fees,2,349853.88
4626,Lucara Diamond Corp.,Botswana,1/1/16,Bonuses,2,794880.0
4627,Lucara Diamond Corp.,Botswana,1/1/16,Royalties,2,61046784.0
4628,Lucara Diamond Corp.,Botswana,1/1/16,Taxes,2,233694720.0
4629,Lucara Diamond Corp.,Botswana,1/1/17,Bonuses,2,493468.0
4630,Lucara Diamond Corp.,Botswana,1/1/17,Royalties,2,74799360.0
4631,Lucara Diamond Corp.,Botswana,1/1/17,Taxes,2,74357836.0
4632,Lucara Diamond Corp.,Botswana,1/1/18,Fees,2,27200.0
4633,Lucara Diamond Corp.,Botswana,1/1/18,Royalties,2,49014400.0
4634,Lucara Diamond Corp.,Botswana,1/1/18,Taxes,2,30382400.0
4635,Lucara Diamond Corp.,Botswana,1/1/19,Fees,2,25980.0
4636,Lucara Diamond Corp.,Botswana,1/1/19,Royalties,2,50115420.0
4637,Lucara Diamond Corp.,Botswana,1/1/19,Taxes,2,39359700.0
4638,Lumina Gold Corp.,Ecuador,1/1/16,Fees,18,796400.0
4639,Lumina Gold Corp.,Ecuador,1/1/17,Fees,17,3269000.0
4640,Lumina Gold Corp.,Ecuador,1/1/18,Fees,15,3386000.0
4641,Lumina Gold Corp.,Ecuador,1/1/19,Fees,20,4680000.0
4642,Luminex Resources Corp.,Ecuador,1/1/19,Fees,11,1039000.0
4643,Luna Gold Corp.,Brazil,1/1/16,Fees,2,3420000.0
4644,Luna Gold Corp.,Brazil,1/1/16,Infrastructure Improvement Payments,2,400000.0
4645,Lundin Gold Inc.,Ecuador,1/1/16,Bonuses,4,1374348.0
4646,Lundin Gold Inc.,Ecuador,1/1/16,Fees,2,16276592.0
4647,Lundin Gold Inc.,Ecuador,1/1/16,Infrastructure Improvement Payments,3,2317528.0
4648,Lundin Gold Inc.,Ecuador,1/1/16,Royalties,2,67370000.0
4649,Lundin Gold Inc.,Ecuador,1/1/16,Taxes,3,5524340.0
4650,Lundin Gold Inc.,Ecuador,1/1/17,Bonuses,2,415552.0
4651,Lundin Gold Inc.,Ecuador,1/1/17,Fees,2,493468.0
4652,Lundin Gold Inc.,Ecuador,1/1/17,Infrastructure Improvement Payments,3,4597044.0
4653,Lundin Gold Inc.,Ecuador,1/1/17,Royalties,2,51944000.0
4654,Lundin Gold Inc.,Ecuador,1/1/17,Taxes,3,18855672.0
4655,Lundin Gold Inc.,Ecuador,1/1/18,Bonuses,4,2067200.0
4656,Lundin Gold Inc.,Ecuador,1/1/18,Fees,3,2747200.0
4657,Lundin Gold Inc.,Ecuador,1/1/18,Infrastructure Improvement Payments,4,6174400.0
4658,Lundin Gold Inc.,Ecuador,1/1/18,Royalties,2,54400000.0
4659,Lundin Gold Inc.,Ecuador,1/1/18,Taxes,4,28124800.0
4660,Lundin Gold Inc.,Ecuador,1/1/19,Bonuses,5,1800000.0
4661,Lundin Gold Inc.,Ecuador,1/1/19,Fees,2,540000.0
4662,Lundin Gold Inc.,Ecuador,1/1/19,Infrastructure Improvement Payments,4,8500000.0
4663,Lundin Gold Inc.,Ecuador,1/1/19,Royalties,2,740000.0
4664,Lundin Gold Inc.,Ecuador,1/1/19,Taxes,4,31820000.0
4665,Lundin Mining Corporation,Brazil,1/1/19,Infrastructure Improvement Payments,2,360000.0
4666,Lundin Mining Corporation,Brazil,1/1/19,Royalties,2,12180000.0
4667,Lundin Mining Corporation,Brazil,1/1/19,Taxes,2,28480000.0
4668,Lundin Mining Corporation,Chile,1/1/16,Bonuses,4,520000.0
4669,Lundin Mining Corporation,Chile,1/1/16,Fees,4,2360000.0
4670,Lundin Mining Corporation,Chile,1/1/16,Infrastructure Improvement Payments,2,6860000.0
4671,Lundin Mining Corporation,Chile,1/1/16,Taxes,4,113220000.0
4672,Lundin Mining Corporation,Chile,1/1/17,Bonuses,4,7500000.0
4673,Lundin Mining Corporation,Chile,1/1/17,Fees,3,2060000.0
4674,Lundin Mining Corporation,Chile,1/1/17,Infrastructure Improvement Payments,2,3200000.0
4675,Lundin Mining Corporation,Chile,1/1/17,Taxes,3,221560000.0
4676,Lundin Mining Corporation,Chile,1/1/18,Bonuses,3,17100000.0
4677,Lundin Mining Corporation,Chile,1/1/18,Fees,3,13800000.0
4678,Lundin Mining Corporation,Chile,1/1/18,Taxes,4,533540000.0
4679,Lundin Mining Corporation,Chile,1/1/19,Bonuses,2,5860000.0
4680,Lundin Mining Corporation,Chile,1/1/19,Fees,3,720000.0
4681,Lundin Mining Corporation,Chile,1/1/19,Taxes,4,184770000.0
4682,Lundin Mining Corporation,Congo  Democratic Republic Of The,1/1/17,Fees,2,38160000.0
4683,Lundin Mining Corporation,Honduras,1/1/17,Bonuses,2,760000.0
4684,Lundin Mining Corporation,Honduras,1/1/18,Bonuses,2,1320000.0
4685,Lundin Mining Corporation,Ireland,1/1/16,Infrastructure Improvement Payments,2,5360000.0
4686,Lundin Mining Corporation,Ireland,1/1/18,Taxes,2,780000.0
4687,Lundin Mining Corporation,Peru,1/1/17,Bonuses,2,200000.0
4688,Lundin Mining Corporation,Peru,1/1/17,Fees,4,290000.0
4689,Lundin Mining Corporation,Peru,1/1/18,Bonuses,2,420000.0
4690,Lundin Mining Corporation,Peru,1/1/19,Fees,2,380000.0
4691,Lundin Mining Corporation,Portugal,1/1/16,Fees,5,640000.0
4692,Lundin Mining Corporation,Portugal,1/1/16,Royalties,3,6320000.0
4693,Lundin Mining Corporation,Portugal,1/1/16,Taxes,5,5440000.0
4694,Lundin Mining Corporation,Portugal,1/1/17,Fees,2,570000.0
4695,Lundin Mining Corporation,Portugal,1/1/17,Royalties,3,12330000.0
4696,Lundin Mining Corporation,Portugal,1/1/17,Taxes,2,8920000.0
4697,Lundin Mining Corporation,Portugal,1/1/18,Fees,2,620000.0
4698,Lundin Mining Corporation,Portugal,1/1/18,Royalties,2,15960000.0
4699,Lundin Mining Corporation,Portugal,1/1/18,Taxes,2,46740000.0
4700,Lundin Mining Corporation,Portugal,1/1/19,Fees,2,560000.0
4701,Lundin Mining Corporation,Portugal,1/1/19,Royalties,2,17820000.0
4702,Lundin Mining Corporation,Portugal,1/1/19,Taxes,2,50060000.0
4703,Lundin Mining Corporation,Spain,1/1/16,Royalties,2,3240000.0
4704,Lundin Mining Corporation,Sweden,1/1/16,Taxes,3,14920000.0
4705,Lundin Mining Corporation,Sweden,1/1/17,Taxes,2,27260000.0
4706,Lundin Mining Corporation,Sweden,1/1/18,Infrastructure Improvement Payments,2,380000.0
4707,Lundin Mining Corporation,Sweden,1/1/18,Taxes,2,27400000.0
4708,Lundin Mining Corporation,Sweden,1/1/19,Taxes,2,71440000.0
4709,Lundin Mining Corporation,United States,1/1/16,Bonuses,4,360000.0
4710,Lundin Mining Corporation,United States,1/1/16,Fees,3,2260000.0
4711,Lundin Mining Corporation,United States,1/1/16,Infrastructure Improvement Payments,2,5640000.0
4712,Lundin Mining Corporation,United States,1/1/16,Royalties,2,19900000.0
4713,Lundin Mining Corporation,United States,1/1/16,Taxes,4,15340000.0
